20131221143000,-11.842697,-1054,89,-0.069000,22819.999999999996,36588682,47255737,-10667055,-0.22573,14
20131221144500,-20.078652,-1787,89,0.006000,28740.000000000004,34641567,50337221,-15695654,-0.31181,14
20131221150000,-12.730337,-1133,89,-0.028000,34339.99999999999,38643768,49636280,-10992512,-0.221461,15
20131221151500,-20.134831,-1792,89,-0.091000,21906.666666666664,41399163,51868630,-10469467,-0.201846,15
20131221153000,-53.191011,-4734,89,-0.214000,23906.66666666667,34795938,52637039,-17841101,-0.338946,15
20131221154500,-10.382022,-924,89,-0.116000,9086.666666666668,35243366,41777357,-6533991,-0.1564,15
20131221160000,-55.438202,-4934,89,-0.061000,18913.333333333332,39217652,45762218,-6544566,-0.143012,16
20131221161500,-12.067416,-1074,89,-0.295000,6333.333333333333,37289343,49710769,-12421426,-0.249874,16
20131221163000,-54.438202,-4845,89,-0.352000,3840,36020850,44515255,-8494405,-0.19082,16
20131221164500,-48.000000,-4272,89,-0.388000,1640,35178717,39949631,-4770914,-0.119423,16
20131221170000,-58.595506,-5215,89,-0.582000,573.333333333333,37655130,45369792,-7714662,-0.17004,17
20131221171500,-46.730337,-4159,89,-0.554000,-73.333333333333,41214446,42169883,-955437,-0.0226569,17
20131221173000,-20.988764,-1868,89,-0.188000,-473.333333333333,41287375,41324388,-37013,-0.00089567,17
20131221174500,-1.123596,-100,89,0.250000,-420,41003977,42027649,-1023672,-0.0243571,17
20131222080000,0.101124,9,89,0.238000,7613.333333333334,42602432,44853474,-2251042,-0.0501866,08
20131222081500,150.213483,13369,89,0.227000,13726.666666666668,46369606,49095873,-2726267,-0.0555295,08
20131222083000,151.202247,13457,89,0.206000,15200,43979273,46239134,-2259861,-0.0488733,08
20131222084500,138.101124,12291,89,0.201000,15326.666666666668,42950886,47295732,-4344846,-0.0918655,08
20131222090000,119.146067,10604,89,0.188000,24766.66666666667,39395389,47489441,-8094052,-0.170439,09
20131222091500,134.865169,12003,89,0.190000,27619.999999999996,40260334,43163967,-2903633,-0.0672698,09
20131222093000,127.831461,11377,89,0.171000,36326.66666666667,38163444,45909819,-7746375,-0.16873,09
20131222094500,123.056180,10952,89,0.177000,34686.666666666664,39312107,43171854,-3859747,-0.0894042,09
20131222100000,102.123596,9089,89,0.166000,41926.66666666667,43643845,53839577,-10195732,-0.189372,10
20131222101500,87.146067,7756,89,0.143000,45853.33333333333,39677553,51605894,-11928341,-0.231143,10
20131222103000,71.134831,6331,89,0.113000,46753.33333333333,37690514,46682686,-8992172,-0.192623,10
20131222104500,37.033708,3296,89,0.033000,46013.333333333336,35419827,45977190,-10557363,-0.229622,10
20131222110000,34.179775,3042,89,0.013000,53886.66666666668,40372376,50782764,-10410388,-0.204998,11
20131222111500,38.022472,3384,89,0.098000,59560,39077327,46600191,-7522864,-0.161434,11
20131222113000,29.865169,2658,89,-0.080000,42586.666666666664,34701048,52297325,-17596277,-0.336466,11
20131222114500,22.089888,1966,89,0.122000,30086.666666666664,45755541,53461199,-7705658,-0.144136,11
20131222120000,46.988764,4182,89,0.085000,45766.66666666667,40278922,44600895,-4321973,-0.0969033,12
20131222121500,64.033708,5699,89,0.137000,45740.00000000001,41083554,47163077,-6079523,-0.128904,12
20131222123000,49.528090,4408,89,0.028000,26733.33333333333,32506265,39933298,-7427033,-0.185986,12
