20131221171500,-46.730337,-4159,89,-0.554000,-73.333333333333
20131221173000,-20.988764,-1868,89,-0.188000,-473.333333333333
20131221174500,-1.123596,-100,89,0.250000,-420
20131222080000,0.101124,9,89,0.238000,7613.333333333334
20131222081500,150.213483,13369,89,0.227000,13726.666666666668
20131222083000,151.202247,13457,89,0.206000,15200
20131222084500,138.101124,12291,89,0.201000,15326.666666666668
20131222090000,119.146067,10604,89,0.188000,24766.66666666667
20131222091500,134.865169,12003,89,0.190000,27619.999999999996
20131222093000,127.831461,11377,89,0.171000,36326.66666666667
20131222094500,123.056180,10952,89,0.177000,34686.666666666664
20131222100000,102.123596,9089,89,0.166000,41926.66666666667
20131222101500,87.146067,7756,89,0.143000,45853.33333333333
20131222103000,71.134831,6331,89,0.113000,46753.33333333333
20131222104500,37.033708,3296,89,0.033000,46013.333333333336
20131222110000,34.179775,3042,89,0.013000,53886.66666666668
20131222111500,38.022472,3384,89,0.098000,59560
20131222113000,29.865169,2658,89,-0.080000,42586.666666666664
20131222114500,22.089888,1966,89,0.122000,30086.666666666664
20131222120000,46.988764,4182,89,0.085000,45766.66666666667
20131222121500,64.033708,5699,89,0.137000,45740.00000000001
20131222123000,49.528090,4408,89,0.028000,26733.33333333333
20131222124500,22.921348,2040,89,0.135000,36106.66666666667
20131222130000,46.089888,4102,89,0.035000,27473.333333333336
20131222131500,26.033708,2317,89,0.123000,40700
20131222133000,12.573034,1119,89,0.112000,38420
20131222134500,21.955056,1954,89,0.003000,46560
20131222140000,3.224719,287,89,-0.280000,43846.66666666667
20131222141500,-17.404494,-1549,89,-0.046000,35913.33333333334
20131222143000,-30.808989,-2742,89,-0.063000,21713.333333333336
20131222144500,-61.662921,-5488,89,-0.462000,15833.333333333336
20131222150000,-55.932584,-4978,89,-0.343000,11513.333333333332
20131222151500,-74.920455,-6593,88,-0.203000,31253.33333333333
20131222153000,-55.166667,-4965,90,-0.259000,24573.33333333333
20131222154500,-56.528090,-5031,89,-0.398000,16473.333333333336
20131222160000,-60.494382,-5384,89,-0.339000,16680
20131222161500,-67.988764,-6051,89,-0.432000,10740
20131222163000,-75.584270,-6727,89,-0.527000,7773.333333333333
20131222164500,-72.966292,-6494,89,-0.527000,4033.333333333333
20131222170000,-63.280899,-5632,89,-0.509000,1460
20131222171500,-45.471910,-4047,89,-0.507000,-146.666666666667
20131222173000,-21.516854,-1915,89,-0.258000,-506.666666666667
20131222174500,-1.573034,-140,89,0.000000,-393.333333333334
20131223080000,0.179775,16,89,0.025000,3346.666666666666
20131223081500,3.786517,337,89,0.021000,3713.333333333333
20131223083000,-7.674157,-683,89,-0.070000,8873.333333333334
20131223084500,36.168539,3219,89,0.122000,8280
20131223090000,29.561798,2631,89,0.050000,14120
20131223091500,46.292135,4120,89,0.114000,16206.666666666668
20131223093000,62.157303,5532,89,0.170000,21779.999999999993
20131223094500,88.471910,7874,89,0.145000,22246.666666666664
20131223100000,73.415730,6534,89,0.099000,25913.333333333336
20131223101500,55.123596,4906,89,0.141000,43680
20131223103000,67.146067,5976,89,0.118000,46160
20131223104500,44.213483,3935,89,0.100000,13526.666666666668
20131223110000,36.303371,3231,89,0.138000,41026.66666666666
20131223111500,53.516854,4763,89,0.011000,41453.33333333333
20131223113000,34.325843,3055,89,0.133000,24386.666666666664
20131223114500,24.775281,2205,89,0.073000,46026.666666666664
20131223120000,45.382022,4039,89,0.055000,41413.33333333333
20131223121500,46.696629,4156,89,0.130000,47606.66666666667
20131223123000,53.561798,4767,89,0.082000,61460
20131223124500,50.314607,4478,89,0.083000,59553.33333333333
20131223130000,28.898876,2572,89,-0.009000,47233.33333333333
20131223131500,33.674157,2997,89,0.088000,31266.666666666668
20131223133000,-5.550562,-494,89,0.066000,31186.66666666667
20131223134500,7.022472,625,89,0.110000,47026.666666666664
20131223140000,29.393258,2616,89,0.069000,49286.66666666667
20131223141500,27.797753,2474,89,0.093000,48253.333333333336
20131223143000,8.471910,754,89,-0.029000,43706.666666666664
20131223144500,-2.112360,-188,89,0.020000,39346.666666666664
20131223150000,-17.067416,-1519,89,-0.176000,35326.666666666664
20131223151500,-53.303371,-4744,89,-0.276000,31213.333333333336
20131223153000,-64.393258,-5731,89,-0.332000,27020
20131223154500,-69.022472,-6143,89,-0.398000,22260.000000000004
20131223160000,-74.764045,-6654,89,-0.390000,17386.666666666668
20131223161500,-63.568182,-5594,88,-0.360000,12386.666666666668
20131223163000,-69.157303,-6155,89,-0.458000,8113.333333333334
20131223164500,-67.898876,-6043,89,-0.474000,4313.333333333334
20131223170000,-58.719101,-5226,89,-0.455000,1873.333333333334
20131223171500,-39.808989,-3543,89,-0.377000,26.666666666667
20131223173000,-19.056180,-1696,89,-0.407000,-393.333333333333
20131223174500,-5.213483,-464,89,-0.500000,-553.333333333333
20131224080000,-0.382022,-34,89,-0.171000,520
20131224081500,-6.337079,-564,89,-0.116000,1020
20131224083000,-9.876404,-879,89,-0.098000,1406.666666666666
20131224084500,-8.022472,-714,89,-0.119000,1720
20131224090000,-17.977528,-1600,89,-0.175000,4873.333333333334
20131224091500,-13.741573,-1223,89,-0.079000,4406.666666666667
20131224093000,-15.853933,-1411,89,-0.064000,17719.999999999996
20131224094500,37.157303,3307,89,0.067000,9720
20131224100000,6.943820,618,89,-0.040000,14906.666666666666
20131224101500,10.887640,969,89,0.151000,48246.66666666667
20131224103000,80.898876,7200,89,0.098000,46293.33333333333
20131224104500,36.483146,3247,89,0.076000,59973.333333333336
20131224110000,38.797753,3453,89,0.095000,39433.33333333333
20131224111500,40.022472,3562,89,0.117000,60726.66666666666
20131224113000,31.696629,2821,89,0.015000,60873.33333333334
20131224114500,0.921348,82,89,-0.003000,61746.666666666664
20131224120000,-1.168539,-104,89,-0.003000,62300
20131224121500,-1.359551,-121,89,-0.006000,61486.66666666667
20131224123000,-0.955056,-85,89,-0.003000,61900
20131224124500,0.550562,49,89,0.003000,61986.66666666667
20131224130000,0.876404,78,89,-0.003000,61360
20131224131500,-2.123596,-189,89,-0.018000,57566.666666666664
20131224133000,-7.033708,-626,89,-0.030000,57000
20131224134500,-7.685393,-684,89,-0.044000,51840
20131224140000,-8.011236,-713,89,-0.009000,52493.33333333333
20131224141500,-6.483146,-577,89,-0.044000,49913.33333333333
20131224143000,-20.235955,-1801,89,-0.097000,47260
20131224144500,-33.820225,-3010,89,-0.137000,42286.66666666667
20131224150000,-44.101124,-3925,89,-0.183000,38900
20131224151500,-49.404494,-4397,89,-0.189000,35773.33333333333
20131224153000,-54.786517,-4876,89,-0.252000,29846.666666666664
20131224154500,-63.438202,-5646,89,-0.354000,23193.333333333332
20131224160000,-70.426966,-6268,89,-0.408000,19560
20131224161500,-72.500000,-6380,88,-0.393000,14273.333333333332
20131224163000,-71.550562,-6368,89,-0.436000,9419.999999999998
20131224164500,-66.311111,-5968,90,-0.481000,4240.000000000001
20131224170000,-57.820225,-5146,89,-0.495000,1446.666666666667
20131224171500,-39.516854,-3517,89,-0.446000,86.666666666667
20131224173000,-20.101124,-1789,89,-0.522000,-420
20131224174500,-6.101124,-543,89,-1.000000,-546.666666666667
20131225080000,-0.292135,-26,89,0.261000,9026.666666666668
20131225081500,184.955056,16461,89,0.231000,17206.666666666668
20131225083000,175.561798,15625,89,0.217000,14153.333333333334
20131225084500,140.797753,12531,89,0.201000,18413.33333333333
20131225090000,137.337079,12223,89,0.199000,22973.33333333333
20131225091500,138.516854,12328,89,0.198000,33740
20131225093000,145.022472,12907,89,0.192000,36726.666666666664
20131225094500,126.348315,11245,89,0.189000,46313.33333333333
20131225100000,121.662921,10828,89,0.175000,48520
20131225101500,99.584270,8863,89,0.150000,52313.33333333333
20131225103000,66.887640,5953,89,0.061000,53860.00000000001
20131225104500,-3.258427,-290,89,-0.048000,56166.66666666667
20131225110000,8.460674,753,89,0.072000,52966.66666666667
20131225111500,22.898876,2038,89,0.091000,61500
20131225113000,44.786517,3986,89,0.081000,61960
20131225114500,25.303371,2252,89,0.043000,53846.66666666667
20131225120000,12.179775,1084,89,0.022000,57113.333333333336
20131225121500,18.314607,1630,89,0.084000,63999.999999999985
20131225123000,35.258427,3138,89,0.089000,60926.66666666667
20131225124500,34.404494,3062,89,0.098000,62560
20131225130000,34.831461,3100,89,0.084000,62020.00000000001
20131225131500,27.235955,2424,89,0.052000,61093.33333333334
20131225133000,12.887640,1147,89,-0.015000,61646.66666666667
20131225134500,16.269663,1448,89,0.057000,57573.33333333333
20131225140000,24.910112,2217,89,0.066000,39940.00000000001
20131225141500,23.415730,2084,89,0.086000,57840
20131225143000,52.000000,4628,89,0.119000,46046.666666666664
20131225144500,36.730337,3269,89,-0.022000,27026.666666666664
20131225150000,14.831461,1320,89,0.016000,14893.333333333334
20131225151500,17.157303,1527,89,0.070000,15246.666666666668
20131225153000,22.662921,2017,89,0.061000,16920
20131225154500,19.247191,1713,89,0.048000,12080
20131225160000,9.280899,826,89,0.000000,10040.000000000002
20131225161500,-1.112360,-99,89,0.015000,19826.66666666667
20131225163000,9.033708,804,89,0.013000,11546.666666666668
20131225164500,-17.483146,-1556,89,-0.175000,5480
20131225170000,-40.853933,-3636,89,-0.326000,2253.333333333333
20131225171500,-38.696629,-3444,89,-0.341000,206.666666666667
20131225173000,-18.932584,-1685,89,-0.175000,-340
20131225174500,-2.033708,-181,89,0.000000,-580
20131226080000,0.000000,0,89,0.113000,4006.666666666667
20131226081500,10.921348,972,89,0.061000,6586.666666666667
20131226083000,30.719101,2734,89,0.146000,10966.666666666668
20131226084500,66.325843,5903,89,0.158000,16973.333333333336
20131226090000,99.955056,8896,89,0.184000,26633.33333333333
20131226091500,125.831461,11199,89,0.185000,29173.33333333333
20131226093000,114.696629,10208,89,0.169000,29793.333333333336
20131226094500,116.842697,10399,89,0.189000,49206.66666666666
20131226100000,129.393258,11516,89,0.176000,45200
20131226101500,109.044944,9705,89,0.158000,43206.666666666664
20131226103000,77.573034,6904,89,0.061000,47606.66666666667
20131226104500,33.280899,2962,89,0.037000,54453.33333333333
20131226110000,21.528090,1916,89,0.076000,44760
20131226111500,23.786517,2117,89,0.076000,53306.666666666664
20131226113000,34.640449,3083,89,0.083000,53946.66666666667
20131226114500,40.719101,3624,89,0.088000,48266.66666666666
20131226120000,26.584270,2366,89,0.087000,55740
20131226121500,32.179775,2864,89,0.062000,57240
20131226123000,29.932584,2664,89,0.074000,54200
20131226124500,29.842697,2656,89,0.077000,49820
20131226130000,33.483146,2980,89,0.079000,44873.333333333336
20131226131500,31.584270,2811,89,0.066000,46573.33333333333
20131226133000,36.876404,3282,89,0.080000,40793.33333333333
20131226134500,26.573034,2365,89,0.014000,38446.66666666667
20131226140000,21.325843,1898,89,0.057000,43433.33333333333
20131226141500,19.853933,1767,89,0.057000,36840
20131226143000,7.797753,694,89,0.055000,46320
20131226144500,9.775281,870,89,-0.018000,41126.66666666667
20131226150000,-22.348315,-1989,89,-0.129000,31906.66666666667
20131226151500,-48.393258,-4307,89,-0.366000,26480.000000000004
20131226153000,-60.179775,-5356,89,-0.277000,11766.666666666666
20131226154500,-43.842697,-3902,89,-0.079000,11260
20131226160000,-12.449438,-1108,89,-0.015000,12366.666666666664
20131226161500,0.887640,79,89,0.000000,11900
20131226163000,-19.831461,-1765,89,-0.168000,5500
20131226164500,-36.449438,-3244,89,-0.121000,5880
20131226170000,-8.303371,-739,89,-0.153000,913.333333333333
20131226171500,-29.561798,-2631,89,-0.483000,-180
20131226173000,-21.089888,-1877,89,-0.737000,-513.333333333333
20131226174500,-7.539326,-671,89,-1.000000,-380
20131227080000,-0.550562,-49,89,-0.062000,1333.333333333333
20131227081500,-8.674157,-772,89,-0.056000,3073.333333333334
20131227083000,-2.426966,-216,89,-0.012000,2520
20131227084500,-6.550562,-583,89,-0.012000,6180
20131227090000,6.719101,598,89,0.048000,4326.666666666666
20131227091500,5.191011,462,89,0.000000,4686.666666666666
20131227093000,2.595506,231,89,0.052000,8846.666666666668
20131227094500,19.483146,1734,89,0.064000,7960
20131227100000,16.752809,1491,89,0.058000,7566.666666666668
20131227101500,14.775281,1315,89,0.047000,10893.333333333334
20131227103000,23.865169,2124,89,0.085000,12720
20131227104500,36.235955,3225,89,0.095000,13473.333333333332
20131227110000,41.359551,3681,89,0.105000,16626.666666666668
20131227111500,47.033708,4186,89,0.122000,22593.333333333336
20131227113000,66.404494,5910,89,0.125000,25586.66666666667
20131227114500,68.168539,6067,89,0.128000,21640
20131227120000,59.573034,5302,89,0.113000,16573.333333333332
20131227121500,48.146067,4285,89,0.101000,15053.333333333332
20131227123000,42.359551,3770,89,0.103000,15833.333333333334
20131227124500,46.595506,4147,89,0.110000,15913.333333333332
20131227130000,46.269663,4118,89,0.106000,14813.333333333332
20131227131500,42.640449,3795,89,0.101000,14893.333333333332
20131227133000,41.235955,3670,89,0.109000,20173.333333333336
20131227134500,51.505618,4584,89,0.115000,17946.666666666664
20131227140000,47.348315,4214,89,0.096000,14920
20131227141500,37.988764,3381,89,0.092000,15853.333333333332
20131227143000,35.943820,3199,89,0.098000,14573.333333333332
20131227144500,39.719101,3535,89,0.102000,13880.000000000004
20131227150000,37.719101,3357,89,0.093000,12806.666666666668
20131227151500,32.966292,2934,89,0.088000,9080
20131227153000,24.651685,2194,89,0.064000,7206.666666666666
20131227154500,14.573034,1297,89,0.043000,8220
20131227160000,11.561798,1029,89,0.054000,6373.333333333334
20131227161500,9.730337,866,89,0.039000,5260
20131227163000,2.089888,186,89,-0.035000,3413.333333333333
20131227164500,-12.651685,-1126,89,-0.214000,1000
20131227170000,-12.898876,-1148,89,-0.265000,-113.333333333333
20131227171500,-14.966292,-1332,89,-0.882000,-386.666666666667
20131227173000,-10.370787,-923,89,-0.857000,-480
20131227174500,-3.719101,-331,89,-1.000000,-413.333333333333
20131228080000,-0.359551,-32,89,0.036000,2160
20131228081500,0.932584,83,89,0.030000,2786.666666666667
20131228083000,-0.325843,-29,89,-0.142000,2626.666666666667
20131228084500,-9.168539,-816,89,0.024000,4533.333333333333
20131228090000,10.808989,962,89,0.067000,11706.666666666668
20131228091500,56.460674,5025,89,0.166000,22186.666666666664
20131228093000,100.730337,8965,89,0.150000,27846.666666666664
20131228094500,104.820225,9329,89,0.172000,36860
20131228100000,112.235955,9989,89,0.164000,34746.66666666667
20131228101500,96.786517,8614,89,0.155000,31293.333333333336
20131228103000,80.438202,7159,89,0.142000,34026.666666666664
20131228104500,70.123596,6241,89,0.115000,25013.333333333336
20131228110000,65.325843,5814,89,0.101000,13673.333333333334
20131228111500,33.876404,3015,89,0.095000,14966.666666666664
20131228113000,43.808989,3899,89,0.100000,14553.333333333332
20131228114500,35.011236,3116,89,0.052000,9113.333333333332
20131228120000,17.044944,1517,89,0.062000,6813.333333333333
20131228121500,9.640449,858,89,0.071000,19540
20131228123000,42.460674,3779,89,0.112000,24266.666666666668
20131228124500,60.101124,5349,89,0.128000,22120
20131228130000,69.741573,6207,89,0.130000,18373.33333333333
20131228131500,61.157303,5443,89,0.113000,20160
20131228133000,56.359551,5016,89,0.117000,19266.666666666664
20131228134500,54.224719,4826,89,0.119000,19946.666666666664
20131228140000,58.269663,5186,89,0.119000,18120
20131228141500,49.820225,4434,89,0.102000,16300
20131228143000,41.752809,3716,89,0.099000,15440.000000000002
20131228144500,41.123596,3660,89,0.093000,14393.333333333336
20131228150000,32.134831,2860,89,0.087000,13206.666666666668
20131228151500,30.674157,2730,89,0.086000,11220
20131228153000,26.168539,2329,89,0.066000,10186.666666666668
20131228154500,18.955056,1687,89,0.071000,12880
20131228160000,25.022472,2227,89,0.055000,9093.333333333334
20131228161500,8.146067,725,89,0.016000,4553.333333333334
20131228163000,-0.382022,-34,89,-0.024000,4600
20131228164500,-0.168539,-15,89,-0.006000,3080
20131228170000,-3.011236,-268,89,-0.051000,533.333333333333
20131228171500,-9.617978,-856,89,-0.244000,-233.333333333333
20131228173000,-8.966292,-798,89,-0.889000,-620
20131228174500,-4.797753,-427,89,-2.000000,-260
20131229080000,-0.386364,-34,88,-0.104000,13.333333333333
20131229081500,-4.539326,-404,89,-0.098000,333.333333333333
20131229083000,-4.438202,-395,89,-0.068000,1833.333333333334
20131229084500,-5.651685,-503,89,-0.043000,1540
20131229090000,-6.000000,-534,89,-0.053000,2246.666666666667
20131229091500,-6.056180,-539,89,-0.062000,2680
20131229093000,-5.292135,-471,89,-0.018000,3620
20131229094500,-3.820225,-340,89,-0.039000,3414.285714285715
20131229094500,-3.820225,-340,89,-0.039000,3633.333333333334
20131229100000,-3.382022,-301,89,0.016000,8193.333333333334
20131229101500,20.011236,1781,89,0.072000,12886.666666666668
20131229103000,28.707865,2555,89,0.076000,20346.66666666667
20131229104500,51.943820,4623,89,0.128000,34980.00000000001
20131229110000,67.348315,5994,89,0.124000,19720.000000000004
20131229111500,43.505618,3872,89,0.068000,14119.999999999998
20131229113000,30.719101,2734,89,0.120000,18900
20131229114500,52.033708,4631,89,0.107000,18046.666666666664
20131229120000,43.921348,3909,89,0.115000,36146.66666666667
20131229121500,71.640449,6376,89,0.115000,22740
20131229123000,50.359551,4482,89,0.110000,27880.000000000004
20131229124500,65.820225,5858,89,0.125000,18546.666666666664
20131229130000,50.123596,4461,89,0.091000,3753.333333333333
20131229131500,6.359551,566,89,0.000000,11653.333333333336
20131229133000,21.000000,1869,89,0.064000,5046.666666666666
20131229134500,5.550562,494,89,0.010000,9726.666666666668
20131229140000,17.865169,1590,89,0.058000,9953.333333333332
20131229141500,17.303371,1540,89,-0.028000,8386.666666666666
20131229143000,2.044944,182,89,0.041000,7553.333333333334
20131229144500,10.235955,911,89,-0.009000,780
20131229150000,-9.685393,-862,89,-0.345000,-86.666666666667
20131229151500,-7.471910,-665,89,-0.011000,3953.333333333334
20131229153000,-1.898876,-169,89,0.010000,5800
20131229154500,5.314607,473,89,0.030000,6693.333333333334
20131229160000,7.337079,653,89,0.089000,14406.666666666666
20131229161500,-4.292135,-382,89,-0.224000,2393.333333333334
20131229163000,-33.910112,-3018,89,-0.156000,1300
20131229164500,-15.325843,-1364,89,-0.113000,880
20131229170000,-6.617978,-589,89,0.025000,953.333333333333
20131229171500,-0.011236,-1,89,-0.130000,300
20131229173000,2.820225,251,89,-0.364000,-420
20131229174500,-1.337079,-119,89,0.000000,-620
